store,ts,family,units_to_prep
Lower Manhattan,2023-06-11 14:00:00,Flavours,3.1732717893580604
Lower Manhattan,2023-06-11 14:00:00,Tea,3.1732717893580604
Lower Manhattan,2023-06-11 15:00:00,Bakery,3.2104529894848075
Lower Manhattan,2023-06-11 15:00:00,Coffee,3.2104529894848075
Lower Manhattan,2023-06-11 15:00:00,Coffee beans,3.2104529894848075
Lower Manhattan,2023-06-11 15:00:00,Drinking Chocolate,3.2104529894848075
Lower Manhattan,2023-06-11 15:00:00,Flavours,3.2104529894848075
Lower Manhattan,2023-06-11 15:00:00,Tea,3.2104529894848075
Lower Manhattan,2023-06-11 16:00:00,Bakery,3.176813064842735
Lower Manhattan,2023-06-11 16:00:00,Coffee,3.176813064842735
Lower Manhattan,2023-06-11 16:00:00,Coffee beans,3.176813064842735
Lower Manhattan,2023-06-11 16:00:00,Drinking Chocolate,3.176813064842735
Lower Manhattan,2023-06-11 16:00:00,Flavours,3.176813064842735
Lower Manhattan,2023-06-11 16:00:00,Tea,3.176813064842735
Lower Manhattan,2023-06-11 17:00:00,Bakery,2.621243369165361
Lower Manhattan,2023-06-11 17:00:00,Coffee,2.621243369165361
Lower Manhattan,2023-06-11 17:00:00,Coffee beans,2.621243369165361
Lower Manhattan,2023-06-11 17:00:00,Drinking Chocolate,2.621243369165361
Lower Manhattan,2023-06-11 17:00:00,Flavours,2.621243369165361
Lower Manhattan,2023-06-11 17:00:00,Tea,2.621243369165361
Lower Manhattan,2023-06-11 18:00:00,Bakery,6.5446008326751315
Lower Manhattan,2023-06-11 18:00:00,Coffee,6.5446008326751315
Lower Manhattan,2023-06-11 18:00:00,Coffee beans,6.5446008326751315
Lower Manhattan,2023-06-11 18:00:00,Drinking Chocolate,6.5446008326751315
Lower Manhattan,2023-06-11 18:00:00,Flavours,6.5446008326751315
Lower Manhattan,2023-06-11 18:00:00,Tea,6.5446008326751315
Lower Manhattan,2023-06-12 06:00:00,Bakery,8.216130972630177
Lower Manhattan,2023-06-12 06:00:00,Coffee,8.216130972630177
Lower Manhattan,2023-06-12 06:00:00,Coffee beans,8.216130972630177
Lower Manhattan,2023-06-12 06:00:00,Drinking Chocolate,8.216130972630177
Lower Manhattan,2023-06-12 06:00:00,Flavours,8.216130972630177
Lower Manhattan,2023-06-12 06:00:00,Tea,8.216130972630177
Lower Manhattan,2023-06-12 07:00:00,Bakery,9.60070968535074
Lower Manhattan,2023-06-12 07:00:00,Coffee,9.60070968535074
Lower Manhattan,2023-06-12 07:00:00,Coffee beans,9.60070968535074
Lower Manhattan,2023-06-12 07:00:00,Drinking Chocolate,9.60070968535074
Lower Manhattan,2023-06-12 07:00:00,Flavours,9.60070968535074
Lower Manhattan,2023-06-12 07:00:00,Tea,9.60070968535074
Lower Manhattan,2023-06-12 08:00:00,Bakery,10.720429168340631
Lower Manhattan,2023-06-12 08:00:00,Coffee,10.720429168340631
Lower Manhattan,2023-06-12 08:00:00,Coffee beans,10.720429168340631
Lower Manhattan,2023-06-12 08:00:00,Drinking Chocolate,10.720429168340631
Lower Manhattan,2023-06-12 08:00:00,Flavours,10.720429168340631
Lower Manhattan,2023-06-12 08:00:00,Tea,10.720429168340631
Lower Manhattan,2023-06-12 09:00:00,Bakery,9.751803355012237
Lower Manhattan,2023-06-12 09:00:00,Coffee,9.751803355012237
Lower Manhattan,2023-06-12 09:00:00,Coffee beans,9.751803355012237
Lower Manhattan,2023-06-12 09:00:00,Drinking Chocolate,9.751803355012237
Lower Manhattan,2023-06-12 09:00:00,Flavours,9.751803355012237
Lower Manhattan,2023-06-12 09:00:00,Tea,9.751803355012237
Lower Manhattan,2023-06-12 10:00:00,Bakery,2.905540645562423
Lower Manhattan,2023-06-12 10:00:00,Coffee,2.905540645562423
Lower Manhattan,2023-06-12 10:00:00,Coffee beans,2.905540645562423
Lower Manhattan,2023-06-12 10:00:00,Drinking Chocolate,2.905540645562423
Lower Manhattan,2023-06-12 10:00:00,Flavours,2.905540645562423
Lower Manhattan,2023-06-12 10:00:00,Tea,2.905540645562423
Lower Manhattan,2023-06-12 11:00:00,Bakery,3.1778057525983496
Lower Manhattan,2023-06-12 11:00:00,Coffee,3.1778057525983496
Lower Manhattan,2023-06-12 11:00:00,Coffee beans,3.1778057525983496
Lower Manhattan,2023-06-12 11:00:00,Drinking Chocolate,3.1778057525983496
Lower Manhattan,2023-06-12 11:00:00,Flavours,3.1778057525983496
Lower Manhattan,2023-06-12 11:00:00,Tea,3.1778057525983496
Lower Manhattan,2023-06-12 12:00:00,Bakery,3.1041055244693934
Lower Manhattan,2023-06-12 12:00:00,Coffee,3.1041055244693934
Lower Manhattan,2023-06-12 12:00:00,Coffee beans,3.1041055244693934
Lower Manhattan,2023-06-12 12:00:00,Drinking Chocolate,3.1041055244693934
Lower Manhattan,2023-06-12 12:00:00,Flavours,3.1041055244693934
Lower Manhattan,2023-06-12 12:00:00,Tea,3.1041055244693934
Lower Manhattan,2023-06-12 13:00:00,Bakery,3.2320602172196407
Lower Manhattan,2023-06-12 13:00:00,Coffee,3.2320602172196407
Lower Manhattan,2023-06-12 13:00:00,Coffee beans,3.2320602172196407
Lower Manhattan,2023-06-12 13:00:00,Drinking Chocolate,3.2320602172196407
Lower Manhattan,2023-06-12 13:00:00,Flavours,3.2320602172196407
Lower Manhattan,2023-06-12 13:00:00,Tea,3.2320602172196407
Lower Manhattan,2023-06-12 14:00:00,Bakery,3.5301886274922305
Lower Manhattan,2023-06-12 14:00:00,Coffee,3.5301886274922305
Lower Manhattan,2023-06-12 14:00:00,Coffee beans,3.5301886274922305
Lower Manhattan,2023-06-12 14:00:00,Drinking Chocolate,3.5301886274922305
Lower Manhattan,2023-06-12 14:00:00,Flavours,3.5301886274922305
Lower Manhattan,2023-06-12 14:00:00,Tea,3.5301886274922305
Lower Manhattan,2023-06-12 15:00:00,Bakery,3.50047102615536
Lower Manhattan,2023-06-12 15:00:00,Coffee,3.50047102615536
Lower Manhattan,2023-06-12 15:00:00,Coffee beans,3.50047102615536
Lower Manhattan,2023-06-12 15:00:00,Drinking Chocolate,3.50047102615536
Lower Manhattan,2023-06-12 15:00:00,Flavours,3.50047102615536
Lower Manhattan,2023-06-12 15:00:00,Tea,3.50047102615536
Lower Manhattan,2023-06-12 16:00:00,Bakery,3.3126454748534067
Lower Manhattan,2023-06-12 16:00:00,Coffee,3.3126454748534067
Lower Manhattan,2023-06-12 16:00:00,Coffee beans,3.3126454748534067
Lower Manhattan,2023-06-12 16:00:00,Drinking Chocolate,3.3126454748534067
Lower Manhattan,2023-06-12 16:00:00,Flavours,3.3126454748534067
Lower Manhattan,2023-06-12 16:00:00,Tea,3.3126454748534067
Lower Manhattan,2023-06-12 17:00:00,Bakery,2.614635620907427
Lower Manhattan,2023-06-12 17:00:00,Coffee,2.614635620907427
Lower Manhattan,2023-06-12 17:00:00,Coffee beans,2.614635620907427
Lower Manhattan,2023-06-12 17:00:00,Drinking Chocolate,2.614635620907427
Lower Manhattan,2023-06-12 17:00:00,Flavours,2.614635620907427
Lower Manhattan,2023-06-12 17:00:00,Tea,2.614635620907427
Lower Manhattan,2023-06-12 18:00:00,Bakery,6.062654178819791
Lower Manhattan,2023-06-12 18:00:00,Coffee,6.062654178819791
Lower Manhattan,2023-06-12 18:00:00,Coffee beans,6.062654178819791
Lower Manhattan,2023-06-12 18:00:00,Drinking Chocolate,6.062654178819791
Lower Manhattan,2023-06-12 18:00:00,Flavours,6.062654178819791
Lower Manhattan,2023-06-12 18:00:00,Tea,6.062654178819791
Lower Manhattan,2023-06-13 07:00:00,Bakery,8.639660819443412
Lower Manhattan,2023-06-13 07:00:00,Coffee,8.639660819443412
Lower Manhattan,2023-06-13 07:00:00,Coffee beans,8.639660819443412
Lower Manhattan,2023-06-13 07:00:00,Drinking Chocolate,8.639660819443412
Lower Manhattan,2023-06-13 07:00:00,Flavours,8.639660819443412
Lower Manhattan,2023-06-13 07:00:00,Tea,8.639660819443412
Lower Manhattan,2023-06-13 08:00:00,Bakery,9.649188914264963
Lower Manhattan,2023-06-13 08:00:00,Coffee,9.649188914264963
Lower Manhattan,2023-06-13 08:00:00,Coffee beans,9.649188914264963
Lower Manhattan,2023-06-13 08:00:00,Drinking Chocolate,9.649188914264963
Lower Manhattan,2023-06-13 08:00:00,Flavours,9.649188914264963
Lower Manhattan,2023-06-13 08:00:00,Tea,9.649188914264963
Lower Manhattan,2023-06-13 09:00:00,Bakery,9.535987651233112
Lower Manhattan,2023-06-13 09:00:00,Coffee,9.535987651233112
Lower Manhattan,2023-06-13 09:00:00,Coffee beans,9.535987651233112
Lower Manhattan,2023-06-13 09:00:00,Drinking Chocolate,9.535987651233112
Lower Manhattan,2023-06-13 09:00:00,Flavours,9.535987651233112
Lower Manhattan,2023-06-13 09:00:00,Tea,9.535987651233112
Lower Manhattan,2023-06-13 10:00:00,Bakery,3.3354680500535228
Lower Manhattan,2023-06-13 10:00:00,Coffee,3.3354680500535228
Lower Manhattan,2023-06-13 10:00:00,Coffee beans,3.3354680500535228
Lower Manhattan,2023-06-13 10:00:00,Drinking Chocolate,3.3354680500535228
Lower Manhattan,2023-06-13 10:00:00,Flavours,3.3354680500535228
Lower Manhattan,2023-06-13 10:00:00,Tea,3.3354680500535228
Lower Manhattan,2023-06-13 11:00:00,Bakery,3.315781315633688
Lower Manhattan,2023-06-13 11:00:00,Coffee,3.315781315633688
Lower Manhattan,2023-06-13 11:00:00,Coffee beans,3.315781315633688
Lower Manhattan,2023-06-13 11:00:00,Drinking Chocolate,3.315781315633688
Lower Manhattan,2023-06-13 11:00:00,Flavours,3.315781315633688
Lower Manhattan,2023-06-13 11:00:00,Tea,3.315781315633688
Lower Manhattan,2023-06-13 12:00:00,Bakery,3.1852842965418664
Lower Manhattan,2023-06-13 12:00:00,Coffee,3.1852842965418664
Lower Manhattan,2023-06-13 12:00:00,Coffee beans,3.1852842965418664
Lower Manhattan,2023-06-13 12:00:00,Drinking Chocolate,3.1852842965418664
Lower Manhattan,2023-06-13 12:00:00,Flavours,3.1852842965418664
Lower Manhattan,2023-06-13 12:00:00,Tea,3.1852842965418664
Lower Manhattan,2023-06-13 13:00:00,Bakery,3.4878957365254704
Lower Manhattan,2023-06-13 13:00:00,Coffee,3.4878957365254704
Lower Manhattan,2023-06-13 13:00:00,Coffee beans,3.4878957365254704
Lower Manhattan,2023-06-13 13:00:00,Drinking Chocolate,3.4878957365254704
Lower Manhattan,2023-06-13 13:00:00,Flavours,3.4878957365254704
Lower Manhattan,2023-06-13 13:00:00,Tea,3.4878957365254704
Lower Manhattan,2023-06-13 14:00:00,Bakery,3.2504282382429186
Lower Manhattan,2023-06-13 14:00:00,Coffee,3.2504282382429186
Lower Manhattan,2023-06-13 14:00:00,Coffee beans,3.2504282382429186
Lower Manhattan,2023-06-13 14:00:00,Drinking Chocolate,3.2504282382429186
Lower Manhattan,2023-06-13 14:00:00,Flavours,3.2504282382429186
Lower Manhattan,2023-06-13 14:00:00,Tea,3.2504282382429186
Lower Manhattan,2023-06-13 15:00:00,Bakery,3.6120527946891245
Lower Manhattan,2023-06-13 15:00:00,Coffee,3.6120527946891245
Lower Manhattan,2023-06-13 15:00:00,Coffee beans,3.6120527946891245
Lower Manhattan,2023-06-13 15:00:00,Drinking Chocolate,3.6120527946891245
Lower Manhattan,2023-06-13 15:00:00,Flavours,3.6120527946891245
Lower Manhattan,2023-06-13 15:00:00,Tea,3.6120527946891245
Lower Manhattan,2023-06-13 16:00:00,Bakery,3.4455880025386274
Lower Manhattan,2023-06-13 16:00:00,Coffee,3.4455880025386274
Lower Manhattan,2023-06-13 16:00:00,Coffee beans,3.4455880025386274
Lower Manhattan,2023-06-13 16:00:00,Drinking Chocolate,3.4455880025386274
Lower Manhattan,2023-06-13 16:00:00,Flavours,3.4455880025386274
Lower Manhattan,2023-06-13 16:00:00,Tea,3.4455880025386274
Lower Manhattan,2023-06-13 17:00:00,Bakery,2.862347515330012
Lower Manhattan,2023-06-13 17:00:00,Coffee,2.862347515330012
Lower Manhattan,2023-06-13 17:00:00,Coffee beans,2.862347515330012
Lower Manhattan,2023-06-13 17:00:00,Drinking Chocolate,2.862347515330012
Lower Manhattan,2023-06-13 17:00:00,Flavours,2.862347515330012
Lower Manhattan,2023-06-13 17:00:00,Tea,2.862347515330012
Lower Manhattan,2023-06-13 18:00:00,Bakery,5.960591330196149
Lower Manhattan,2023-06-13 18:00:00,Coffee,5.960591330196149
Lower Manhattan,2023-06-13 18:00:00,Coffee beans,5.960591330196149
Lower Manhattan,2023-06-13 18:00:00,Drinking Chocolate,5.960591330196149
Lower Manhattan,2023-06-13 18:00:00,Flavours,5.960591330196149
Lower Manhattan,2023-06-13 18:00:00,Tea,5.960591330196149
Lower Manhattan,2023-06-14 07:00:00,Bakery,7.397410234529506
Lower Manhattan,2023-06-14 07:00:00,Coffee,7.397410234529506
Lower Manhattan,2023-06-14 07:00:00,Coffee beans,7.397410234529506
Lower Manhattan,2023-06-14 07:00:00,Drinking Chocolate,7.397410234529506
Lower Manhattan,2023-06-14 07:00:00,Flavours,7.397410234529506
Lower Manhattan,2023-06-14 07:00:00,Tea,7.397410234529506
Lower Manhattan,2023-06-14 08:00:00,Bakery,8.807532097244318
Lower Manhattan,2023-06-14 08:00:00,Coffee,8.807532097244318
Lower Manhattan,2023-06-14 08:00:00,Coffee beans,8.807532097244318
Lower Manhattan,2023-06-14 08:00:00,Drinking Chocolate,8.807532097244318
Lower Manhattan,2023-06-14 08:00:00,Flavours,8.807532097244318
Lower Manhattan,2023-06-14 08:00:00,Tea,8.807532097244318
Lower Manhattan,2023-06-14 09:00:00,Bakery,7.7935943959400955
Lower Manhattan,2023-06-14 09:00:00,Coffee,7.7935943959400955
Lower Manhattan,2023-06-14 09:00:00,Coffee beans,7.7935943959400955
Lower Manhattan,2023-06-14 09:00:00,Drinking Chocolate,7.7935943959400955
Lower Manhattan,2023-06-14 09:00:00,Flavours,7.7935943959400955
Lower Manhattan,2023-06-14 09:00:00,Tea,7.7935943959400955
Lower Manhattan,2023-06-14 10:00:00,Bakery,3.81931834972232
Lower Manhattan,2023-06-14 10:00:00,Coffee,3.81931834972232
Lower Manhattan,2023-06-14 10:00:00,Coffee beans,3.81931834972232
Lower Manhattan,2023-06-14 10:00:00,Drinking Chocolate,3.81931834972232
Lower Manhattan,2023-06-14 10:00:00,Flavours,3.81931834972232
Lower Manhattan,2023-06-14 10:00:00,Tea,3.81931834972232
Lower Manhattan,2023-06-14 11:00:00,Bakery,3.57783345950952
Lower Manhattan,2023-06-14 11:00:00,Coffee,3.57783345950952
Lower Manhattan,2023-06-14 11:00:00,Coffee beans,3.57783345950952
Lower Manhattan,2023-06-14 11:00:00,Drinking Chocolate,3.57783345950952
Lower Manhattan,2023-06-14 11:00:00,Flavours,3.57783345950952
Lower Manhattan,2023-06-14 11:00:00,Tea,3.57783345950952
Lower Manhattan,2023-06-14 12:00:00,Bakery,3.369565423171914
Lower Manhattan,2023-06-14 12:00:00,Coffee,3.369565423171914
Lower Manhattan,2023-06-14 12:00:00,Coffee beans,3.369565423171914
Lower Manhattan,2023-06-14 12:00:00,Drinking Chocolate,3.369565423171914
Lower Manhattan,2023-06-14 12:00:00,Flavours,3.369565423171914
Lower Manhattan,2023-06-14 12:00:00,Tea,3.369565423171914
Lower Manhattan,2023-06-14 13:00:00,Bakery,3.4281510398071795
Lower Manhattan,2023-06-14 13:00:00,Coffee,3.4281510398071795
Lower Manhattan,2023-06-14 13:00:00,Coffee beans,3.4281510398071795
Lower Manhattan,2023-06-14 13:00:00,Drinking Chocolate,3.4281510398071795
Lower Manhattan,2023-06-14 13:00:00,Flavours,3.4281510398071795
Lower Manhattan,2023-06-14 13:00:00,Tea,3.4281510398071795
Lower Manhattan,2023-06-14 14:00:00,Bakery,3.8708812063756945
Lower Manhattan,2023-06-14 14:00:00,Coffee,3.8708812063756945
Lower Manhattan,2023-06-14 14:00:00,Coffee beans,3.8708812063756945
Lower Manhattan,2023-06-14 14:00:00,Drinking Chocolate,3.8708812063756945
Lower Manhattan,2023-06-14 14:00:00,Flavours,3.8708812063756945
Lower Manhattan,2023-06-14 14:00:00,Tea,3.8708812063756945
Lower Manhattan,2023-06-14 15:00:00,Bakery,3.9013880269373744
Lower Manhattan,2023-06-14 15:00:00,Coffee,3.9013880269373744
Lower Manhattan,2023-06-14 15:00:00,Coffee beans,3.9013880269373744
Lower Manhattan,2023-06-14 15:00:00,Drinking Chocolate,3.9013880269373744
Lower Manhattan,2023-06-14 15:00:00,Flavours,3.9013880269373744
Lower Manhattan,2023-06-14 15:00:00,Tea,3.9013880269373744
Lower Manhattan,2023-06-14 16:00:00,Bakery,3.85772689008933
Lower Manhattan,2023-06-14 16:00:00,Coffee,3.85772689008933
Lower Manhattan,2023-06-14 16:00:00,Coffee beans,3.85772689008933
Lower Manhattan,2023-06-14 16:00:00,Drinking Chocolate,3.85772689008933
Lower Manhattan,2023-06-14 16:00:00,Flavours,3.85772689008933
Lower Manhattan,2023-06-14 16:00:00,Tea,3.85772689008933
Lower Manhattan,2023-06-14 17:00:00,Bakery,3.130434867221115
Lower Manhattan,2023-06-14 17:00:00,Coffee,3.130434867221115
Lower Manhattan,2023-06-14 17:00:00,Coffee beans,3.130434867221115
Lower Manhattan,2023-06-14 17:00:00,Drinking Chocolate,3.130434867221115
Lower Manhattan,2023-06-14 17:00:00,Flavours,3.130434867221115
Lower Manhattan,2023-06-14 17:00:00,Tea,3.130434867221115
Lower Manhattan,2023-06-14 18:00:00,Bakery,5.327720871354195
Lower Manhattan,2023-06-14 18:00:00,Coffee,5.327720871354195
Lower Manhattan,2023-06-14 18:00:00,Coffee beans,5.327720871354195
Lower Manhattan,2023-06-14 18:00:00,Drinking Chocolate,5.327720871354195
Lower Manhattan,2023-06-14 18:00:00,Flavours,5.327720871354195
Lower Manhattan,2023-06-14 18:00:00,Tea,5.327720871354195
Lower Manhattan,2023-06-15 06:00:00,Bakery,7.491877021186573
Lower Manhattan,2023-06-15 06:00:00,Coffee,7.491877021186573
Lower Manhattan,2023-06-15 06:00:00,Coffee beans,7.491877021186573
Lower Manhattan,2023-06-15 06:00:00,Drinking Chocolate,7.491877021186573
Lower Manhattan,2023-06-15 06:00:00,Flavours,7.491877021186573
Lower Manhattan,2023-06-15 06:00:00,Tea,7.491877021186573
Lower Manhattan,2023-06-15 07:00:00,Bakery,10.1021878784185
Lower Manhattan,2023-06-15 07:00:00,Coffee,10.1021878784185
Lower Manhattan,2023-06-15 07:00:00,Coffee beans,10.1021878784185
Lower Manhattan,2023-06-15 07:00:00,Drinking Chocolate,10.1021878784185
Lower Manhattan,2023-06-15 07:00:00,Flavours,10.1021878784185
Lower Manhattan,2023-06-15 07:00:00,Tea,10.1021878784185
Lower Manhattan,2023-06-15 08:00:00,Bakery,9.763793954707245
Lower Manhattan,2023-06-15 08:00:00,Coffee,9.763793954707245
Lower Manhattan,2023-06-15 08:00:00,Coffee beans,9.763793954707245
Lower Manhattan,2023-06-15 08:00:00,Drinking Chocolate,9.763793954707245
Lower Manhattan,2023-06-15 08:00:00,Flavours,9.763793954707245
Lower Manhattan,2023-06-15 08:00:00,Tea,9.763793954707245
Lower Manhattan,2023-06-15 09:00:00,Bakery,8.199549233991476
Lower Manhattan,2023-06-15 09:00:00,Coffee,8.199549233991476
Lower Manhattan,2023-06-15 09:00:00,Coffee beans,8.199549233991476
Lower Manhattan,2023-06-15 09:00:00,Drinking Chocolate,8.199549233991476
Lower Manhattan,2023-06-15 09:00:00,Flavours,8.199549233991476
Lower Manhattan,2023-06-15 09:00:00,Tea,8.199549233991476
Lower Manhattan,2023-06-15 10:00:00,Bakery,4.277643898381752
Lower Manhattan,2023-06-15 10:00:00,Coffee,4.277643898381752
Lower Manhattan,2023-06-15 10:00:00,Coffee beans,4.277643898381752
Lower Manhattan,2023-06-15 10:00:00,Drinking Chocolate,4.277643898381752
Lower Manhattan,2023-06-15 10:00:00,Flavours,4.277643898381752
Lower Manhattan,2023-06-15 10:00:00,Tea,4.277643898381752
Lower Manhattan,2023-06-15 11:00:00,Bakery,4.155858047606754
Lower Manhattan,2023-06-15 11:00:00,Coffee,4.155858047606754
Lower Manhattan,2023-06-15 11:00:00,Coffee beans,4.155858047606754
Lower Manhattan,2023-06-15 11:00:00,Drinking Chocolate,4.155858047606754
Lower Manhattan,2023-06-15 11:00:00,Flavours,4.155858047606754
Lower Manhattan,2023-06-15 11:00:00,Tea,4.155858047606754
Lower Manhattan,2023-06-15 12:00:00,Bakery,3.8769965972578984
Lower Manhattan,2023-06-15 12:00:00,Coffee,3.8769965972578984
Lower Manhattan,2023-06-15 12:00:00,Coffee beans,3.8769965972578984
Lower Manhattan,2023-06-15 12:00:00,Drinking Chocolate,3.8769965972578984
Lower Manhattan,2023-06-15 12:00:00,Flavours,3.8769965972578984
Lower Manhattan,2023-06-15 12:00:00,Tea,3.8769965972578984
Lower Manhattan,2023-06-15 13:00:00,Bakery,4.317017614056484
Lower Manhattan,2023-06-15 13:00:00,Coffee,4.317017614056484
Lower Manhattan,2023-06-15 13:00:00,Coffee beans,4.317017614056484
Lower Manhattan,2023-06-15 13:00:00,Drinking Chocolate,4.317017614056484
Lower Manhattan,2023-06-15 13:00:00,Flavours,4.317017614056484
Lower Manhattan,2023-06-15 13:00:00,Tea,4.317017614056484
Lower Manhattan,2023-06-15 14:00:00,Bakery,4.1289188852205365
Lower Manhattan,2023-06-15 14:00:00,Coffee,4.1289188852205365
Lower Manhattan,2023-06-15 14:00:00,Coffee beans,4.1289188852205365
Lower Manhattan,2023-06-15 14:00:00,Drinking Chocolate,4.1289188852205365
Lower Manhattan,2023-06-15 14:00:00,Flavours,4.1289188852205365
Lower Manhattan,2023-06-15 14:00:00,Tea,4.1289188852205365
Lower Manhattan,2023-06-15 15:00:00,Bakery,4.3149000910146595
Lower Manhattan,2023-06-15 15:00:00,Coffee,4.3149000910146595
Lower Manhattan,2023-06-15 15:00:00,Coffee beans,4.3149000910146595
Lower Manhattan,2023-06-15 15:00:00,Drinking Chocolate,4.3149000910146595
Lower Manhattan,2023-06-15 15:00:00,Flavours,4.3149000910146595
Lower Manhattan,2023-06-15 15:00:00,Tea,4.3149000910146595
Lower Manhattan,2023-06-15 16:00:00,Bakery,3.728635997729987
Lower Manhattan,2023-06-15 16:00:00,Coffee,3.728635997729987
Lower Manhattan,2023-06-15 16:00:00,Coffee beans,3.728635997729987
Lower Manhattan,2023-06-15 16:00:00,Drinking Chocolate,3.728635997729987
Lower Manhattan,2023-06-15 16:00:00,Flavours,3.728635997729987
Lower Manhattan,2023-06-15 16:00:00,Tea,3.728635997729987
Lower Manhattan,2023-06-15 17:00:00,Bakery,3.5011632143473297
Lower Manhattan,2023-06-15 17:00:00,Coffee,3.5011632143473297
Lower Manhattan,2023-06-15 17:00:00,Coffee beans,3.5011632143473297
Lower Manhattan,2023-06-15 17:00:00,Drinking Chocolate,3.5011632143473297
Lower Manhattan,2023-06-15 17:00:00,Flavours,3.5011632143473297
Lower Manhattan,2023-06-15 17:00:00,Tea,3.5011632143473297
Lower Manhattan,2023-06-15 18:00:00,Bakery,6.065352535594678
Lower Manhattan,2023-06-15 18:00:00,Coffee,6.065352535594678
Lower Manhattan,2023-06-15 18:00:00,Coffee beans,6.065352535594678
Lower Manhattan,2023-06-15 18:00:00,Drinking Chocolate,6.065352535594678
Lower Manhattan,2023-06-15 18:00:00,Flavours,6.065352535594678
Lower Manhattan,2023-06-15 18:00:00,Tea,6.065352535594678
Lower Manhattan,2023-06-16 06:00:00,Bakery,7.527418997854501
Lower Manhattan,2023-06-16 06:00:00,Coffee,7.527418997854501
Lower Manhattan,2023-06-16 06:00:00,Coffee beans,7.527418997854501
Lower Manhattan,2023-06-16 06:00:00,Drinking Chocolate,7.527418997854501
Lower Manhattan,2023-06-16 06:00:00,Flavours,7.527418997854501
Lower Manhattan,2023-06-16 06:00:00,Tea,7.527418997854501
Lower Manhattan,2023-06-16 07:00:00,Bakery,8.10195943984487
Lower Manhattan,2023-06-16 07:00:00,Coffee,8.10195943984487
Lower Manhattan,2023-06-16 07:00:00,Coffee beans,8.10195943984487
Lower Manhattan,2023-06-16 07:00:00,Drinking Chocolate,8.10195943984487
Lower Manhattan,2023-06-16 07:00:00,Flavours,8.10195943984487
Lower Manhattan,2023-06-16 07:00:00,Tea,8.10195943984487
Lower Manhattan,2023-06-16 08:00:00,Bakery,8.996957775489443
Lower Manhattan,2023-06-16 08:00:00,Coffee,8.996957775489443
Lower Manhattan,2023-06-16 08:00:00,Coffee beans,8.996957775489443
Lower Manhattan,2023-06-16 08:00:00,Drinking Chocolate,8.996957775489443
Lower Manhattan,2023-06-16 08:00:00,Flavours,8.996957775489443
Lower Manhattan,2023-06-16 08:00:00,Tea,8.996957775489443
Lower Manhattan,2023-06-16 09:00:00,Bakery,9.605139497014557
Lower Manhattan,2023-06-16 09:00:00,Coffee,9.605139497014557
Lower Manhattan,2023-06-16 09:00:00,Coffee beans,9.605139497014557
Lower Manhattan,2023-06-16 09:00:00,Drinking Chocolate,9.605139497014557
Lower Manhattan,2023-06-16 09:00:00,Flavours,9.605139497014557
Lower Manhattan,2023-06-16 09:00:00,Tea,9.605139497014557
Lower Manhattan,2023-06-16 10:00:00,Bakery,3.11841283844929
Lower Manhattan,2023-06-16 10:00:00,Coffee,3.11841283844929
Lower Manhattan,2023-06-16 10:00:00,Coffee beans,3.11841283844929
Lower Manhattan,2023-06-16 10:00:00,Drinking Chocolate,3.11841283844929
Lower Manhattan,2023-06-16 10:00:00,Flavours,3.11841283844929
Lower Manhattan,2023-06-16 10:00:00,Tea,3.11841283844929
Lower Manhattan,2023-06-16 11:00:00,Bakery,4.044957756022641
Lower Manhattan,2023-06-16 11:00:00,Coffee,4.044957756022641
Lower Manhattan,2023-06-16 11:00:00,Coffee beans,4.044957756022641
Lower Manhattan,2023-06-16 11:00:00,Drinking Chocolate,4.044957756022641
Lower Manhattan,2023-06-16 11:00:00,Flavours,4.044957756022641
Lower Manhattan,2023-06-16 11:00:00,Tea,4.044957756022641
Lower Manhattan,2023-06-16 12:00:00,Bakery,3.7205016925552985
Lower Manhattan,2023-06-16 12:00:00,Coffee,3.7205016925552985
Lower Manhattan,2023-06-16 12:00:00,Coffee beans,3.7205016925552985
Lower Manhattan,2023-06-16 12:00:00,Drinking Chocolate,3.7205016925552985
Lower Manhattan,2023-06-16 12:00:00,Flavours,3.7205016925552985
Lower Manhattan,2023-06-16 12:00:00,Tea,3.7205016925552985
Lower Manhattan,2023-06-16 13:00:00,Bakery,3.664031863556727
Lower Manhattan,2023-06-16 13:00:00,Coffee,3.664031863556727
Lower Manhattan,2023-06-16 13:00:00,Coffee beans,3.664031863556727
Lower Manhattan,2023-06-16 13:00:00,Drinking Chocolate,3.664031863556727
Lower Manhattan,2023-06-16 13:00:00,Flavours,3.664031863556727
Lower Manhattan,2023-06-16 13:00:00,Tea,3.664031863556727
Lower Manhattan,2023-06-16 14:00:00,Bakery,3.2372542068515395
Lower Manhattan,2023-06-16 14:00:00,Coffee,3.2372542068515395
Lower Manhattan,2023-06-16 14:00:00,Coffee beans,3.2372542068515395
Lower Manhattan,2023-06-16 14:00:00,Drinking Chocolate,3.2372542068515395
Lower Manhattan,2023-06-16 14:00:00,Flavours,3.2372542068515395
Lower Manhattan,2023-06-16 14:00:00,Tea,3.2372542068515395
Lower Manhattan,2023-06-16 15:00:00,Bakery,3.462366290857736
Lower Manhattan,2023-06-16 15:00:00,Coffee,3.462366290857736
Lower Manhattan,2023-06-16 15:00:00,Coffee beans,3.462366290857736
Lower Manhattan,2023-06-16 15:00:00,Drinking Chocolate,3.462366290857736
