store_location,product_detail,month,units,share_in_month
Lower Manhattan,I Need My Bean! T-shirt,2023-03,11,0.0010774806543246156
Lower Manhattan,I Need My Bean! T-shirt,2023-04,14,0.0011429504449342804
Lower Manhattan,I Need My Bean! T-shirt,2023-05,19,0.0011746522411128285
Lower Manhattan,I Need My Bean! T-shirt,2023-06,22,0.0012967875036840554
Lower Manhattan,Jamacian Coffee River,2023-01,6,0.0007273608922293612
Lower Manhattan,Jamacian Coffee River,2023-02,4,0.000506649778340722
Lower Manhattan,Jamacian Coffee River,2023-03,4,0.0003918111470271329
Lower Manhattan,Jamacian Coffee River,2023-04,12,0.0009796718099436689
Lower Manhattan,Jamacian Coffee River,2023-05,7,0.00043276661514683154
Lower Manhattan,Jamacian Coffee River,2023-06,9,0.0005305039787798408
Lower Manhattan,Jamaican Coffee River Lg,2023-01,161,0.01951751727482119
Lower Manhattan,Jamaican Coffee River Lg,2023-02,163,0.02064597846738442
Lower Manhattan,Jamaican Coffee River Lg,2023-03,223,0.02184347144676266
Lower Manhattan,Jamaican Coffee River Lg,2023-04,247,0.02016491142134052
Lower Manhattan,Jamaican Coffee River Lg,2023-05,354,0.02188562596599691
Lower Manhattan,Jamaican Coffee River Lg,2023-06,348,0.020512820512820513
Lower Manhattan,Jamaican Coffee River Rg,2023-01,149,0.01806279549036247
Lower Manhattan,Jamaican Coffee River Rg,2023-02,124,0.015706143128562382
Lower Manhattan,Jamaican Coffee River Rg,2023-03,172,0.016847879322166717
Lower Manhattan,Jamaican Coffee River Rg,2023-04,193,0.015756388276594008
Lower Manhattan,Jamaican Coffee River Rg,2023-05,279,0.017248840803709427
Lower Manhattan,Jamaican Coffee River Rg,2023-06,283,0.01668140288829944
Lower Manhattan,Jamaican Coffee River Sm,2023-01,154,0.018668929567220268
Lower Manhattan,Jamaican Coffee River Sm,2023-02,164,0.020772640911969602
Lower Manhattan,Jamaican Coffee River Sm,2023-03,205,0.020080321285140562
Lower Manhattan,Jamaican Coffee River Sm,2023-04,261,0.0213078618662748
Lower Manhattan,Jamaican Coffee River Sm,2023-05,343,0.021205564142194745
Lower Manhattan,Jamaican Coffee River Sm,2023-06,333,0.019628647214854113
Lower Manhattan,Jumbo Savory Scone,2023-01,93,0.011274093829555097
Lower Manhattan,Jumbo Savory Scone,2023-02,64,0.008106396453451552
Lower Manhattan,Jumbo Savory Scone,2023-03,109,0.010676853756489373
Lower Manhattan,Jumbo Savory Scone,2023-04,140,0.011429504449342804
Lower Manhattan,Jumbo Savory Scone,2023-05,159,0.009829984544049458
Lower Manhattan,Jumbo Savory Scone,2023-06,156,0.009195402298850575
Lower Manhattan,Latte,2023-01,164,0.01988119772093587
Lower Manhattan,Latte,2023-02,198,0.02507916402786574
Lower Manhattan,Latte,2023-03,217,0.021255754726221963
Lower Manhattan,Latte,2023-04,259,0.021144583231284188
Lower Manhattan,Latte,2023-05,339,0.02095826893353941
Lower Manhattan,Latte,2023-06,364,0.021455938697318006
Lower Manhattan,Latte Rg,2023-01,203,0.02460904352042672
Lower Manhattan,Latte Rg,2023-02,144,0.01823939202026599
Lower Manhattan,Latte Rg,2023-03,208,0.02037417964541091
Lower Manhattan,Latte Rg,2023-04,261,0.0213078618662748
Lower Manhattan,Latte Rg,2023-05,340,0.021020092735703245
Lower Manhattan,Latte Rg,2023-06,347,0.02045387562628942
Lower Manhattan,Lemon Grass,2023-01,4,0.0004849072614862408
Lower Manhattan,Lemon Grass,2023-02,3,0.00037998733375554147
Lower Manhattan,Lemon Grass,2023-03,3,0.0002938583602703497
Lower Manhattan,Lemon Grass,2023-04,4,0.000326557269981223
Lower Manhattan,Lemon Grass,2023-05,7,0.00043276661514683154
Lower Manhattan,Lemon Grass,2023-06,9,0.0005305039787798408
Lower Manhattan,Lemon Grass Lg,2023-01,152,0.018426475936477147
Lower Manhattan,Lemon Grass Lg,2023-02,148,0.018746041798606713
Lower Manhattan,Lemon Grass Lg,2023-03,195,0.01910079341757273
Lower Manhattan,Lemon Grass Lg,2023-04,228,0.01861376438892971
Lower Manhattan,Lemon Grass Lg,2023-05,302,0.01867078825347759
Lower Manhattan,Lemon Grass Lg,2023-06,282,0.016622458001768346
Lower Manhattan,Lemon Grass Rg,2023-01,150,0.01818402230573403
Lower Manhattan,Lemon Grass Rg,2023-02,163,0.02064597846738442
Lower Manhattan,Lemon Grass Rg,2023-03,207,0.02027622685865413
Lower Manhattan,Lemon Grass Rg,2023-04,242,0.01975671483386399
Lower Manhattan,Lemon Grass Rg,2023-05,329,0.02034003091190108
Lower Manhattan,Lemon Grass Rg,2023-06,345,0.020335985853227233
Lower Manhattan,Morning Sunrise Chai,2023-01,3,0.0003636804461146806
Lower Manhattan,Morning Sunrise Chai,2023-02,4,0.000506649778340722
Lower Manhattan,Morning Sunrise Chai,2023-03,7,0.0006856695072974826
Lower Manhattan,Morning Sunrise Chai,2023-04,9,0.0007347538574577516
Lower Manhattan,Morning Sunrise Chai,2023-05,10,0.0006182380216383308
Lower Manhattan,Morning Sunrise Chai,2023-06,15,0.0008841732979664014
Lower Manhattan,Morning Sunrise Chai Lg,2023-01,141,0.017092980967389988
Lower Manhattan,Morning Sunrise Chai Lg,2023-02,162,0.02051931602279924
Lower Manhattan,Morning Sunrise Chai Lg,2023-03,183,0.01792535997649133
Lower Manhattan,Morning Sunrise Chai Lg,2023-04,241,0.019675075516368684
Lower Manhattan,Morning Sunrise Chai Lg,2023-05,314,0.019412673879443586
Lower Manhattan,Morning Sunrise Chai Lg,2023-06,315,0.01856763925729443
Lower Manhattan,Morning Sunrise Chai Rg,2023-01,185,0.022426960843738634
Lower Manhattan,Morning Sunrise Chai Rg,2023-02,155,0.019632678910702975
Lower Manhattan,Morning Sunrise Chai Rg,2023-03,206,0.020178274071897345
Lower Manhattan,Morning Sunrise Chai Rg,2023-04,273,0.02228753367621847
Lower Manhattan,Morning Sunrise Chai Rg,2023-05,334,0.020649149922720246
Lower Manhattan,Morning Sunrise Chai Rg,2023-06,356,0.02098437960506926
Lower Manhattan,Oatmeal Scone,2023-01,86,0.010425506121954177
Lower Manhattan,Oatmeal Scone,2023-02,70,0.008866371120962635
Lower Manhattan,Oatmeal Scone,2023-03,93,0.00910960916838084
Lower Manhattan,Oatmeal Scone,2023-04,104,0.008490489019511797
Lower Manhattan,Oatmeal Scone,2023-05,146,0.009026275115919628
Lower Manhattan,Oatmeal Scone,2023-06,147,0.008664898320070735
Lower Manhattan,Organic Decaf Blend,2023-01,11,0.001333494969087162
Lower Manhattan,Organic Decaf Blend,2023-02,8,0.001013299556681444
Lower Manhattan,Organic Decaf Blend,2023-03,10,0.0009795278675678322
Lower Manhattan,Organic Decaf Blend,2023-04,16,0.001306229079924892
Lower Manhattan,Organic Decaf Blend,2023-05,13,0.00080370942812983
Lower Manhattan,Organic Decaf Blend,2023-06,17,0.0010020630710285883
Lower Manhattan,Our Old Time Diner Blend,2023-01,7,0.0008485877076009214
Lower Manhattan,Our Old Time Diner Blend,2023-02,5,0.0006333122229259025
Lower Manhattan,Our Old Time Diner Blend,2023-03,5,0.0004897639337839161
Lower Manhattan,Our Old Time Diner Blend,2023-04,9,0.0007347538574577516
Lower Manhattan,Our Old Time Diner Blend,2023-05,9,0.0005564142194744977
Lower Manhattan,Our Old Time Diner Blend,2023-06,13,0.0007662835249042146
Lower Manhattan,Our Old Time Diner Blend Lg,2023-01,149,0.01806279549036247
Lower Manhattan,Our Old Time Diner Blend Lg,2023-02,106,0.013426219126029133
Lower Manhattan,Our Old Time Diner Blend Lg,2023-03,167,0.0163581153883828
Lower Manhattan,Our Old Time Diner Blend Lg,2023-04,189,0.015429831006612785
Lower Manhattan,Our Old Time Diner Blend Lg,2023-05,260,0.0160741885625966
Lower Manhattan,Our Old Time Diner Blend Lg,2023-06,262,0.015443560271146479
Lower Manhattan,Our Old Time Diner Blend Rg,2023-01,163,0.01975997090556431
Lower Manhattan,Our Old Time Diner Blend Rg,2023-02,156,0.019759341355288156
Lower Manhattan,Our Old Time Diner Blend Rg,2023-03,197,0.019296698991086297
Lower Manhattan,Our Old Time Diner Blend Rg,2023-04,264,0.021552779818760717
Lower Manhattan,Our Old Time Diner Blend Rg,2023-05,335,0.02071097372488408
Lower Manhattan,Our Old Time Diner Blend Rg,2023-06,365,0.0215148835838491
Lower Manhattan,Our Old Time Diner Blend Sm,2023-01,142,0.017214207782761545
Lower Manhattan,Our Old Time Diner Blend Sm,2023-02,155,0.019632678910702975
Lower Manhattan,Our Old Time Diner Blend Sm,2023-03,188,0.018415123910275246
Lower Manhattan,Our Old Time Diner Blend Sm,2023-04,220,0.017960649848967263
Lower Manhattan,Our Old Time Diner Blend Sm,2023-05,311,0.019227202472952086
Lower Manhattan,Our Old Time Diner Blend Sm,2023-06,343,0.020218096080165046
Lower Manhattan,Ouro Brasileiro shot,2023-01,174,0.02109346587465147
Lower Manhattan,Ouro Brasileiro shot,2023-02,154,0.019506016466117795
Lower Manhattan,Ouro Brasileiro shot,2023-03,205,0.020080321285140562
Lower Manhattan,Ouro Brasileiro shot,2023-04,233,0.019021960976406238
Lower Manhattan,Ouro Brasileiro shot,2023-05,303,0.01873261205564142
Lower Manhattan,Ouro Brasileiro shot,2023-06,339,0.019982316534040673
Lower Manhattan,Peppermint,2023-01,6,0.0007273608922293612
Lower Manhattan,Peppermint,2023-02,4,0.000506649778340722
Lower Manhattan,Peppermint,2023-03,5,0.0004897639337839161
Lower Manhattan,Peppermint,2023-04,7,0.0005714752224671402
Lower Manhattan,Peppermint,2023-05,8,0.0004945904173106646
Lower Manhattan,Peppermint,2023-06,7,0.000412614205717654
Lower Manhattan,Peppermint Lg,2023-01,171,0.020729785428536793
Lower Manhattan,Peppermint Lg,2023-02,188,0.023812539582013934
Lower Manhattan,Peppermint Lg,2023-03,223,0.02184347144676266
Lower Manhattan,Peppermint Lg,2023-04,300,0.02449179524859172
Lower Manhattan,Peppermint Lg,2023-05,337,0.020834621329211746
Lower Manhattan,Peppermint Lg,2023-06,363,0.021396993810786913
Lower Manhattan,Peppermint Rg,2023-01,149,0.01806279549036247
Lower Manhattan,Peppermint Rg,2023-02,177,0.02241925269157695
Lower Manhattan,Peppermint Rg,2023-03,209,0.020472132432167695
Lower Manhattan,Peppermint Rg,2023-04,250,0.020409829373826436
Lower Manhattan,Peppermint Rg,2023-05,357,0.02207109737248841
Lower Manhattan,Peppermint Rg,2023-06,353,0.02080754494547598
Lower Manhattan,Primo Espresso Roast,2023-01,4,0.0004849072614862408
Lower Manhattan,Primo Espresso Roast,2023-02,4,0.000506649778340722
Lower Manhattan,Primo Espresso Roast,2023-03,3,0.0002938583602703497
Lower Manhattan,Primo Espresso Roast,2023-04,4,0.000326557269981223
Lower Manhattan,Primo Espresso Roast,2023-05,8,0.0004945904173106646
Lower Manhattan,Primo Espresso Roast,2023-06,8,0.0004715590922487474
Lower Manhattan,Scottish Cream Scone ,2023-01,69,0.008364650260637653
Lower Manhattan,Scottish Cream Scone ,2023-02,59,0.007473084230525649
Lower Manhattan,Scottish Cream Scone ,2023-03,91,0.008913703594867274
Lower Manhattan,Scottish Cream Scone ,2023-04,105,0.008572128337007103
Lower Manhattan,Scottish Cream Scone ,2023-05,133,0.008222565687789798
Lower Manhattan,Scottish Cream Scone ,2023-06,144,0.008488063660477453
Lower Manhattan,Serenity Green Tea,2023-01,8,0.0009698145229724816
Lower Manhattan,Serenity Green Tea,2023-02,9,0.0011399620012666244
Lower Manhattan,Serenity Green Tea,2023-03,13,0.001273386227838182
Lower Manhattan,Serenity Green Tea,2023-04,9,0.0007347538574577516
Lower Manhattan,Serenity Green Tea,2023-05,15,0.0009273570324574962
Lower Manhattan,Serenity Green Tea,2023-06,19,0.0011199528440907752
Lower Manhattan,Serenity Green Tea Lg,2023-01,164,0.01988119772093587
Lower Manhattan,Serenity Green Tea Lg,2023-02,146,0.018492716909436352
Lower Manhattan,Serenity Green Tea Lg,2023-03,173,0.0169458321089235
Lower Manhattan,Serenity Green Tea Lg,2023-04,213,0.017389174626500123
Lower Manhattan,Serenity Green Tea Lg,2023-05,319,0.01972179289026275
Lower Manhattan,Serenity Green Tea Lg,2023-06,312,0.01839080459770115
Lower Manhattan,Serenity Green Tea Rg,2023-01,165,0.02000242453630743
Lower Manhattan,Serenity Green Tea Rg,2023-02,171,0.021659278024065864
Lower Manhattan,Serenity Green Tea Rg,2023-03,225,0.022039377020276227
Lower Manhattan,Serenity Green Tea Rg,2023-04,241,0.019675075516368684
Lower Manhattan,Serenity Green Tea Rg,2023-05,329,0.02034003091190108
Lower Manhattan,Serenity Green Tea Rg,2023-06,335,0.0197465369879163
Lower Manhattan,Spicy Eye Opener Chai,2023-01,3,0.0003636804461146806
Lower Manhattan,Spicy Eye Opener Chai,2023-02,8,0.001013299556681444
Lower Manhattan,Spicy Eye Opener Chai,2023-03,8,0.0007836222940542658
Lower Manhattan,Spicy Eye Opener Chai,2023-04,7,0.0005714752224671402
Lower Manhattan,Spicy Eye Opener Chai,2023-05,9,0.0005564142194744977
Lower Manhattan,Spicy Eye Opener Chai,2023-06,15,0.0008841732979664014
Lower Manhattan,Spicy Eye Opener Chai Lg,2023-01,147,0.017820341859619348
Lower Manhattan,Spicy Eye Opener Chai Lg,2023-02,133,0.016846105129829005
Lower Manhattan,Spicy Eye Opener Chai Lg,2023-03,203,0.019884415711626996
Lower Manhattan,Spicy Eye Opener Chai Lg,2023-04,242,0.01975671483386399
Lower Manhattan,Spicy Eye Opener Chai Lg,2023-05,324,0.020030911901081916
Lower Manhattan,Spicy Eye Opener Chai Lg,2023-06,316,0.018626584143825523
Lower Manhattan,Spicy Eye Opener Chai Rg,2023-01,154,0.018668929567220268
Lower Manhattan,Spicy Eye Opener Chai Rg,2023-02,141,0.017859404686510448
Lower Manhattan,Spicy Eye Opener Chai Rg,2023-03,176,0.01723969046919385
Lower Manhattan,Spicy Eye Opener Chai Rg,2023-04,216,0.01763409257898604
Lower Manhattan,Spicy Eye Opener Chai Rg,2023-05,292,0.018052550231839257
Lower Manhattan,Spicy Eye Opener Chai Rg,2023-06,296,0.017447686413203656
Lower Manhattan,Sugar Free Vanilla syrup,2023-01,160,0.01939629045944963
Lower Manhattan,Sugar Free Vanilla syrup,2023-02,165,0.02089930335655478
Lower Manhattan,Sugar Free Vanilla syrup,2023-03,194,0.019002840630815948
Lower Manhattan,Sugar Free Vanilla syrup,2023-04,233,0.019021960976406238
Lower Manhattan,Sugar Free Vanilla syrup,2023-05,334,0.020649149922720246
Lower Manhattan,Sugar Free Vanilla syrup,2023-06,355,0.020925434718538166
Lower Manhattan,Sustainably Grown Organic,2023-01,9,0.0010910413383440416
Lower Manhattan,Sustainably Grown Organic,2023-02,12,0.0015199493350221659
Lower Manhattan,Sustainably Grown Organic,2023-03,12,0.0011754334410813989
Lower Manhattan,Sustainably Grown Organic,2023-04,15,0.0012245897624295861
Lower Manhattan,Sustainably Grown Organic,2023-05,21,0.0012982998454404947
Lower Manhattan,Sustainably Grown Organic,2023-06,20,0.0011788977306218685
Lower Manhattan,Sustainably Grown Organic Lg,2023-01,145,0.017577888228876227
Lower Manhattan,Sustainably Grown Organic Lg,2023-02,136,0.017226092463584548
Lower Manhattan,Sustainably Grown Organic Lg,2023-03,213,0.020863943579194827
Lower Manhattan,Sustainably Grown Organic Lg,2023-04,212,0.017307535309004817
Lower Manhattan,Sustainably Grown Organic Lg,2023-05,311,0.019227202472952086
Lower Manhattan,Sustainably Grown Organic Lg,2023-06,312,0.01839080459770115
Lower Manhattan,Sustainably Grown Organic Rg,2023-01,158,0.01915383682870651
Lower Manhattan,Sustainably Grown Organic Rg,2023-02,151,0.019126029132362256
Lower Manhattan,Sustainably Grown Organic Rg,2023-03,241,0.023606621608384757
Lower Manhattan,Sustainably Grown Organic Rg,2023-04,217,0.017715731896481346
Lower Manhattan,Sustainably Grown Organic Rg,2023-05,335,0.02071097372488408
Lower Manhattan,Sustainably Grown Organic Rg,2023-06,311,0.018331859711170056
Lower Manhattan,Traditional Blend Chai,2023-01,5,0.000606134076857801
Lower Manhattan,Traditional Blend Chai,2023-02,5,0.0006333122229259025
Lower Manhattan,Traditional Blend Chai,2023-03,4,0.0003918111470271329
Lower Manhattan,Traditional Blend Chai,2023-04,6,0.0004898359049718344
Lower Manhattan,Traditional Blend Chai,2023-05,11,0.0006800618238021638
Lower Manhattan,Traditional Blend Chai,2023-06,13,0.0007662835249042146
Lower Manhattan,Traditional Blend Chai Lg,2023-01,142,0.017214207782761545
Lower Manhattan,Traditional Blend Chai Lg,2023-02,142,0.01798606713109563
Lower Manhattan,Traditional Blend Chai Lg,2023-03,188,0.018415123910275246
Lower Manhattan,Traditional Blend Chai Lg,2023-04,210,0.017144256674014206
Lower Manhattan,Traditional Blend Chai Lg,2023-05,276,0.01706336939721793
Lower Manhattan,Traditional Blend Chai Lg,2023-06,281,0.016563513115237252
Lower Manhattan,Traditional Blend Chai Rg,2023-01,151,0.01830524912110559
Lower Manhattan,Traditional Blend Chai Rg,2023-02,160,0.02026599113362888
Lower Manhattan,Traditional Blend Chai Rg,2023-03,206,0.020178274071897345
Lower Manhattan,Traditional Blend Chai Rg,2023-04,254,0.02073638664380766
Lower Manhattan,Traditional Blend Chai Rg,2023-05,323,0.019969088098918085
Lower Manhattan,Traditional Blend Chai Rg,2023-06,351,0.020689655172413793
